rate,sol_id,ts_cnt,bank_id,del_flg,dc_b2kid,insu_amt,insu_num,ratecode,date_clsd,date_opnd,func_code,insu_pcnt,lchg_time,paysys_id,rcre_time,reimb_ind,revoc_flg,tenor_ind,dc_ref_num,dc_text_id,fd_ref_num,free_text1,free_text2,free_text3,free_text4,fwc_sol_id,limit_pcnt,num_reinst,open_value,payable_at,policy_num,reinst_day,tenor_desc,actl_usance,benef_chrgs,dc_reg_type,expiry_date,policy_date,premium_amt,reinst_type,tran_sol_id,appl_ref_num,available_by,deferred_flg,due_date_ind,insu_company,lchg_user_id,licence_code,ovr_drwn_flg,rcre_user_id,stand_by_flg,advance_value,adv_charg_ind,bill_lodg_amt,cntry_valid_1,cntry_valid_2,confirmed_flg,cont_liab_amt,current_value,dc_carved_amt,dc_const_acid,dc_reinst_amt,inw_dc_b2k_id,party_entered,applicant_name,appl_bank_code,available_with,cntry_origin_1,cntry_origin_2,commodity_code,confirmed_pcnt,dc_contra_acid,drawee_details,entity_cre_flg,insured_by_ind,issu_bank_code,last_ship_date,num_amendments,our_party_acid,pc_margin_pcnt,port_of_destin,port_of_origin,red_clause_flg,reinst_remarks,shipment_terms,actl_agent_code,actl_crncy_code,actl_negot_days,applicable_rule,auto_reinst_flg,chrg_ref_code_1,chrg_ref_code_2,chrg_ref_code_3,cont_liab_crncy,extend_conf_flg,interest_detail,islamic_subtype,issu_party_code,min_margin_pcnt,negot_bank_code,nostro_acct_num,place_of_destin,place_of_expiry,place_of_origin,policy_exp_date,pre_adviced_flg,pre_adviced_ref,purch_order_num,reimb_bank_code,tenor_defer_ind,transferee_code,appl_branch_code,benef_party_code,confirmed_by_ind,dc_bill_util_amt,dc_int_avail_amt,dc_tol_avail_amt,drawee_bank_code,foreign_loan_flg,frwrd_cntrct_num,intend_to_export,issu_branch_code,partshipment_flg,pre_adviced_date,purch_order_date,transhipment_flg,actl_dc_chrg_code,advthru_bank_code,agency_commn_pcnt,avlwith_bank_code,capital_adeq_code,confirm_charg_ind,corresp_bank_code,country_of_expiry,dc_bill_fruct_amt,final_expiry_date,house_airways_flg,issu_bank_ref_num,is_entity_islamic,negative_tol_pcnt,negot_branch_code,open_ended_dc_flg,outside_charg_ind,payment_details_1,payment_details_2,payment_details_3,payment_details_4,paysys_free_code1,paysys_free_code2,paysys_free_code3,paysys_free_code4,paysys_free_code5,reimb_branch_code,revolve_freq_type,tot_confirmed_amt,usance_tenor_days,actl_revolving_flg,advising_bank_code,dc_nobill_util_amt,drawee_branch_code,firstadv_bank_code,limit_id_mandatory,other_bank_ref_num,preadvice_cont_flg,actl_max_num_reinst,actl_tolerance_pcnt,advthru_branch_code,applicable_rule_sub,autoreimb_claim_flg,avail_confirmed_amt,avlwith_branch_code,capital_goods_trans,comm_details_text_1,comm_details_text_2,comm_details_text_3,comm_details_text_4,corresp_branch_code,dc_nobill_fruct_amt,interest_addtnl_amt,murabaha_party_code,other_bank_ref_date,reinst_usance_tenor,shipment_terms_desc,transfer_dc_ref_num,usance_tenor_months,advising_branch_code,firstadv_branch_code,interest_addtnl_rate,internal_expiry_date,internal_limits_reqd,actl_back_to_back_flg,advthru_bank_location,coll_auto_reins_chrgs,confirmation_reqd_flg,dc_gen_liab_trans_flg,drawn_on_oth_bank_flg,notification_receiver,our_party_limit_b2kid,purch_order_amend_num,reimb_applicable_rule,revolve_freq_cal_base,revolve_freq_start_dd,revolve_freq_week_day,revolve_freq_week_num,revolve_next_due_date,actl_transferrable_flg,cavrved_tolerance_pcnt,interest_bill_lodg_amt,interest_bill_util_amt,internal_limit_upd_flg,licence_details_text_1,licence_details_text_2,licence_details_text_3,licence_details_text_4,purch_order_amend_date,revolve_freq_hldy_stat,actl_follower_mode_code,actl_shipment_mode_code,auto_renewal_next_cycle,back_to_back_dc_ref_num,interest_bill_fruct_amt,actl_establish_mode_code,interest_nobill_util_amt,interest_reinstament_amt,mtmd_margin_referred_flg,murbaha_third_party_acid,restrict_on_oth_bank_flg,upft_reinst_liab_revl_dc,interest_nobill_fruct_amt,carved_interest_addtnl_amt,goods_for_third_party_flag,updated_at
107.25,2,8,1,N,DC166940,0,,SEL,,2016-01-12T00:00:00.000000,S,0,2016-02-28T17:55:14,,2016-01-12T17:47:05,N,2,S,0216IM0200016,DC166940,,,,,,,0,0,12720.0,,,0,AT SIGHT,0,,LCLAS,2016-03-14T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,12720.0,IN,,,0.0,12720.0,0,2927451,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927846,,Y,,BOAN,2016-02-21T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,USD,22,UCP,,,,,USD,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,12720.0,,,,,,,2,Y,,,N,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 - 100% VISCOSE (ARTIFICIAL STAPLE FIBER YARN),QTY: 4800.00 KGS,"AMT: USD 12,720.00",H.S. CODE: 5510.11.10,,0.0,0,,,,"SALEM, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,13,1,N,DC156866,0,,SEL,,2015-12-31T00:00:00.000000,S,0,2016-03-02T14:27:47,,2015-12-31T15:20:06,N,2,S,0215IM1100101,DC156866,,,,,,,0,0,3461875.0,,,0,AT SIGHT,0,,LCLAS,2016-02-21T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,3461875.0,IN,,,0.0,3461875.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-01-31T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3461875.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 20'S CARDED 100% COTTON YARN,QTY: 24040.80 KGS,"AMT: INR 3,461,875.00",H.S. CODE: 5205.12.10,,0.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,15,1,N,DC156826,0,,SEL,,2015-12-27T00:00:00.000000,S,0,2016-03-04T14:48:43,,2015-12-27T16:22:55,N,2,S,0215IM1100098,DC156826,,,,,,,0,0,3679603.2,,,0,AT SIGHT,0,,LCLAS,2016-03-02T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,3679603.2,IN,,,0.0,3679603.2,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-02-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3679603.2,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 100% COTTON CARDED YARN FOR KNITTING,QTY: 23587.20 KGS,"AMT: INR 3,679,603.20",H.S. CODE: 5205.13.10,,0.0,0,,,,"SANGRUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC167052,0,,SEL,,2016-01-31T00:00:00.000000,S,0,2016-03-11T13:24:02,,2016-01-31T12:27:20,N,2,S,0216IM1100010,DC167052,,,,,,,0,0,1908000.0,,,0,AT SIGHT,0,,LCLAS,2016-03-25T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,SG1409,,0,,1908000.0,IN,,,0.0,1908000.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-03-10T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOM OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1908000.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 1/30 100% COTTON YARN,QTY: 12000.00 KGS,"AMT: INR 1,908,000.00",H.S. CODE: 5205.12.10,,0.0,0,,,,"LUDHIANA, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC167053,0,,SEL,,2016-01-31T00:00:00.000000,S,0,2016-03-13T18:18:48,,2016-01-31T13:11:41,N,2,S,0216IM1100011,DC167053,,,,,,,0,0,1372410.0,,,0,AT SIGHT,0,,LCLAS,2016-03-26T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,1372410.0,IN,,,0.0,1372410.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-03-05T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1372410.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30'S 100% COTTON COMBED KNITING YARN,QTY: 7956.00 KGS,AMT: INR 1372410.00,H.S. CODE: 5205.23.10,,0.0,0,,,,"RAISEN, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
106.4,23,12,1,N,DC156859,0,,SEL,,2015-12-29T00:00:00.000000,S,0,2016-03-15T19:02:37,,2015-12-29T18:43:40,N,2,S,2315IM0200012,DC156859,,,,,,,0,0,49750.0,,,0,AT SIGHT,0,,LCLAS,2016-02-26T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,PRESHAA,,0,,49750.0,,,,0.0,49750.0,0,23952334,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN HONGKONG,CN,,COMDT54243,,23952729,,Y,,BOAN,2016-02-06T00:00:00.000000,1,23562532,0,TIA CUSTOMS OFFICE,,N,,CIF,,USD,20,UCP,,,,,USD,,,,23114400,,,,,HONGKONG,,,N,,,,,,,,A,49750.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,NP,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,TRUSCOPE II PATIENT ONITOR DIGITAL WITH ALL STANDARD,TOTAL AMT: USD 49750,TOTAL QTY: 45 UNITS,HARMONIC CODE: 9018.19.30,,0.0,0,,,,"KATHMANDU, NEPAL",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,15,1,N,DC166926,0,,SEL,,2016-01-10T00:00:00.000000,S,0,2016-03-16T13:26:36,,2016-01-10T16:30:34,N,2,S,0216IM1100002,DC166926,,,,,,,0,0,3738571.2,,,0,AT SIGHT,0,,LCLAS,2016-03-14T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,1869285.6,IN,,,0.0,3738571.2,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-02-21T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,22,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1869285.6,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,1869285.6,,,,,,0,0.0,,,,,,,NE 30/1 100% COTTON CARDED YARN FOR KNITTING,QTY: 23587.20 KGS,"AMT: INR 3,738,571.20",H.S. CODE: 5205.13.10,,0.0,0,,,,"SANGRUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,10,1,N,DC167097,0,,SEL,,2016-02-05T00:00:00.000000,S,0,2016-04-08T11:46:11,,2016-02-05T15:38:49,N,2,S,0216IM1100017,DC167097,,,,,,,0,0,3750364.8,,,0,AT SIGHT,0,,LCLAS,2016-03-30T00:00:00.000000,,0,,2,,N,N,G,,PRADHUMNAN,,,SG1409,,0,,3750364.8,IN,,,0.0,3750364.8,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-03-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3750364.8,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,30/1 100% COTTON CARDED YARN,QTY: 13587.20,AMT: INR 3750364.80,H.S. CODE: 5205.13.10,,0.0,0,,,,"LAMBI, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
118.05,23,8,1,N,DC167233,0,,SEL,,2016-03-02T00:00:00.000000,S,0,2016-04-26T17:01:30,,2016-03-02T12:30:59,N,2,S,2316IM0300001,DC167233,,,,,,,0,0,39505.0,,,0,AT SIGHT,0,,LCLAS,2016-05-14T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,RG1310,,0,,39505.0,,,,0.0,39505.0,0,23952304,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN GERMANY,DE,,COMDT54243,,23952699,,Y,,BOAN,2016-04-24T00:00:00.000000,0,23562532,0,TIA CUSTOM OFFICE,,N,,CIF,,EUR,20,UCP,,,,,EUR,,,,23114400,,,,,GERMANY,,,N,,,,,,,,A,39505.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,DE,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,"MICROSCOPE, MOBILE FLOOR STAND, POWER CABLE, BEAM SPLIT",QTY: 11 PCS,AMT: EURO 39505,"HS CODE: 9011.10.90, 9011.90.00",,0.0,0,,,,KATHMANDU,,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC167403,0,,SEL,,2016-03-30T00:00:00.000000,S,0,2016-05-02T17:22:11,,2016-03-30T14:06:19,N,2,S,0216IM1100041,DC167403,,,,,,,0,0,2008477.5,,,0,,0,,LCLAS,2016-05-15T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,PRADHUMNAN,,0,,2008477.5,,,,0.0,2008477.5,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,,,COMDT54243,,2927828,,Y,,BOAN,2016-04-30T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,2008477.5,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,O,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTON KNITTING YARN,TOTAL QTY.: 11341 KGS,TOTAL AMT.: INR 2008477.50,H.S. CODE: 5205.23.10,,0.0,0,,,,"PITHAMPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,8,1,N,DC167273,0,,SEL,,2016-03-10T00:00:00.000000,S,0,2016-05-02T17:27:05,,2016-03-10T16:35:31,N,2,S,0216IM1100032,DC167273,,,,,,,0,0,1923264.0,,,0,AT SIGHT,0,,LCLAS,2016-04-30T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,SG1409,,0,,1923264.0,IN,,,0.0,1923264.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-04-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,15,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,1923264.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,COTTAN YARN,QTY: 12020.40 KGS,AMT: INR 1923264.00,H. S. CODE: 5205.13.10,,0.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC167544,0,,SEL,,2016-04-20T00:00:00.000000,S,0,2016-05-25T17:37:13,,2016-04-20T13:05:20,N,2,S,0216IM1100047,DC167544,,,,,,,0,0,3509957.0,,,0,AT SIGHT,0,,LCLAS,2016-06-10T00:00:00.000000,,0,,2,,N,N,G,,SATISHRS,,,SG1409,,0,,3490089.0,IN,,,0.0,3509957.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-05-20T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3490089.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 20'S 100 PCT COTTEN YARN,QTY: 24040.80 KGS,AMT: INR 3509957.00,H.S. CODE: 5205.12.10,,19868.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,10,1,N,DC167527,0,,SEL,,2016-04-18T00:00:00.000000,S,0,2016-06-01T19:22:52,,2016-04-18T15:56:15,N,2,S,0216IM1100046,DC167527,,,,,,,0,0,3797539.2,,,0,AT SIGHT,0,,LCLAS,2016-06-21T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,3797539.2,IN,,,0.0,3797539.2,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-05-30T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,22,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3797539.2,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,NE 30/1 COTTON YARN,QTY: 23587.20 KGS,AMT: 3797539.20,H.S. CODE: 5205.13.10,,0.0,0,,,,"LAMBI, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
122.03,23,8,1,N,DC167701,0,,SEL,,2016-05-13T00:00:00.000000,S,0,2016-06-02T13:38:06,,2016-05-13T13:05:42,N,2,S,2316IM0300005,DC167701,,,,,,,0,0,23725.0,,,0,AT SIGHT,0,,LCLAS,2016-07-10T00:00:00.000000,,0,,23,,N,N,G,,CD0122,,,SG1409,,0,,23725.0,HK,,,0.0,23725.0,0,23952304,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN HONGKONG,FR,,COMDT.,,23952699,,Y,,BOAN,2016-06-20T00:00:00.000000,0,23562532,0,TIA CUSTOMS OFFICE,,Y,,CIF,,EUR,20,UCP,,,,,EUR,,,,23114400,,,,,HONGKONG,,,N,,,,,,,,A,23725.0,,,,,,,23,N,,,N,LCLACORSIGHT,,0,,,,,NP,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,INJECTOMAT AGILLIA (Z018090),QTY: 3 UNITS,"AMT: EURO 23,725.00",H.S. CODE: 9018.31.00,,0.0,0,,,,"KATHMANDU, NEPAL",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,Y,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,16,1,N,DC167545,0,,SEL,,2016-04-20T00:00:00.000000,S,0,2016-06-09T15:48:54,,2016-04-20T13:16:39,N,2,S,0216IM1100048,DC167545,,,,,,,0,0,3918650.4,,,0,AT SIGHT,0,,LCLAS,2016-06-10T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,3918650.0,IN,,,0.0,3918650.4,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-05-20T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,3918650.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.4,,,,,,0,0.0,,,,,,,NE 30'S KH 100 PCT COTTON YARN,QTY: 24040.80 KGS,AMT: INR 3918650.40,H.S. CODE: 5205.13.10,,0.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
106.8,2,14,1,N,DC167590,0,,SEL,,2016-04-27T00:00:00.000000,S,0,2016-07-06T19:13:38,,2016-04-27T15:45:19,N,2,S,0216IM0200139,DC167590,,,,,,,0,0,82316.0,,,0,AT SIGHT,0,,LCLAS,2016-07-16T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,82316.0,IN,,,0.0,82316.0,0,2927451,0,,,RAJAT KNITWEARS,,"SCB, TAIWAN",IN,,COMDT.,,2927846,,Y,,BOAN,2016-06-25T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,CIF,,USD,21,UCP,,,,,USD,,,,2103112,,,,,TAIWAN,,,N,,,,,,,,A,82316.0,,,,,,,2,N,,,Y,LCLACORSIGHT,,0,,,,,TW,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,KNITTING MACHINE,QTY: 4 SETS,AMT: USD 82316.00,H.S. CODE: 8447.12.00,,0.0,0,,,,"KOLKATA, INDIA",,0,02,,0,,,N,,,Y,,,,DC65384,0,,,,,,,N,,,,,,,,,,,,SEA,,,,,,,,,,,,,,2024-08-07 06:42:13.991
1.6015,2,14,1,N,DC167658,0,,SEL,,2016-05-06T00:00:00.000000,S,0,2016-08-02T13:42:48,,2016-05-06T12:57:39,N,2,S,0216IM1100055,DC167658,,,,,,,0,0,4086936.0,,,0,AT SIGHT,0,,LCLAS,2016-06-30T00:00:00.000000,,0,,2,,N,N,G,,CD0122,,,SG1409,,0,,4079225.0,IN,,,0.0,4086936.0,0,2927433,0,,,RAJAT KNITWEARS,,ANY BANK IN INDIA,IN,,COMDT.,,2927828,,Y,,BOAN,2016-06-15T00:00:00.000000,0,2559106,0,BIRATNAGAR CUSTOMS OFFICE,,N,,EXW,,INR,21,UCP,,,,,INR,,,,2103112,,,,,INDIA,,,N,,,,,,,,A,4079225.0,,,,,,,2,Y,,,Y,LCLACORSIGHT,,0,,,,,IN,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,7711.0,,,,,,0,0.0,,,,,,,NE 30'S KH 100 PCT COTTEN YARN,"QTY: 24,040.80 KGS","AMT: INR 4,086,936.00",H.S. CODE: 5205.13.10,,0.0,0,,,,"KALMESHWAR, NAGPUR, INDIA",,0,02,,0,,,N,,,Y,,,,DC13997,0,,,,,,,N,,,,,,,,,,,,ROAD,,,,,,,,,,,,,,2024-08-07 06:42:13.991
122.03,23,8,1,N,DC167700,0,,SEL,,2016-05-13T00:00:00.000000,S,0,2016-08-02T17:29:24,,2016-05-13T12:51:52,N,2,S,2316IM0300004,DC167700,,,,,,,0,0,22644.0,,,0,AT SIGHT,0,,LCLAS,2016-07-10T00:00:00.000000,,0,,23,,N,N,G,,SATISHRS,,,JB1528,,0,,22644.0,DE,,,0.0,22644.0,0,23952304,0,,,BIOMED INTERNATIONAL PVT LTD,,ANY BANK IN GERMANY,CH,DE,COMDT54243,,23952699,,Y,,BOAN,2016-06-20T00:00:00.000000,0,23562532,0,TIA CUSTOMS OFFICE,,N,,CPT,,EUR,20,UCP,,,,,EUR,,,,23114400,,,,,GERMANY,,,N,,,,,,,,A,22644.0,,,,,,,23,Y,,,Y,LCLACORSIGHT,,0,,,,,DE,0,,N,,N,0.0,,,B,,,,,,,,,,,,,0,N,BOAN,0.0,,,,,,0,0.0,,,,,,,OPERATING TABLES AND ACCESSORIES,QTY: 9 PCS,"AMT: EUR 22,644.00",H.S.CODE: 9402.90.90,,0.0,0,,,,"KATHMANDU, NEPAL",,0,23,,0,,,N,,,Y,,,,DC15011,0,,,,,,,N,,,,,,,,,,,,AIR,,,,,,,,,,,,,,2024-08-07 06:42:13.991
