mer_code,mer_ense,mer_iden,mer_loca,mer_token,mer_ammf_ide,mer_ban_code,mer_bra_code,mer_cit_code,mer_com_code,mer_mag_code,mer_map_code,mer_mca_code,mer_mer_code,mer_mgr_code,mer_mpr_code,mer_per_code,mer_pmg_code,mer_pmo_code,mer_pro_code,mer_slb_code,mer_visa_mvv,mer_acti_code,mer_amex_iden,mer_capi_amou,mer_chba_moun,mer_chba_year,mer_cheq_name,mer_cnss_numb,mer_comm_moun,mer_comm_year,mer_comp_type,mer_cont_numb,mer_corp_name,mer_crea_date,mer_fees_moun,mer_fees_year,mer_gene_stat,mer_grou_acco,mer_impr_numb,mer_lice_numb,mer_migs_flag,mer_pare_flag,mer_pour_moun,mer_pour_year,mer_pseu_iden,mer_requ_moun,mer_requ_year,mer_sign_date,mer_sire_numb,mer_spli_flag,mer_stat_code,mer_stat_date,mer_stat_freq,mer_stat_supp,mer_term_numb,mer_turn_moun,mer_turn_year,mer_upda_date,mer_chba_moun_g,mer_chba_year_2,mer_chba_year_3,mer_chba_year_g,mer_comm_moun_g,mer_comm_year_2,mer_comm_year_3,mer_comm_year_g,mer_fees_moun_g,mer_fees_year_2,mer_fees_year_3,mer_fees_year_g,mer_pour_moun_g,mer_pour_year_2,mer_pour_year_3,mer_pour_year_g,mer_requ_moun_g,mer_requ_year_2,mer_requ_year_3,mer_requ_year_g,mer_turn_moun_g,mer_turn_year_2,mer_turn_year_3,mer_turn_year_g,mer_acqu_inst_id,mer_card_acce_id,mer_card_acce_id2,mer_chba_year_2_g,mer_chba_year_3_g,mer_comm_year_2_g,mer_comm_year_3_g,mer_cur_code_refe,mer_defa_acc_code,mer_fees_year_2_g,mer_fees_year_3_g,mer_merchant_card,mer_pour_year_2_g,mer_pour_year_3_g,mer_requ_year_2_g,mer_requ_year_3_g,mer_stat_per_code,mer_turn_year_2_g,mer_turn_year_3_g,mer_chba_last_year,mer_comm_effe_date,mer_comm_last_year,mer_comm_regi_numb,mer_fees_last_year,mer_fisc_iden_numb,mer_last_paym_date,mer_last_stat_date,mer_pour_last_year,mer_requ_last_year,mer_turn_last_year,mer_chba_last_year_g,mer_comm_last_year_g,mer_fees_last_year_g,mer_pour_last_year_g,mer_requ_last_year_g,mer_turn_last_year_g,mer_grou_indi_f060_05,updated_at
2343581,CLASSIC FAST FOOD HUB,100758125240784,DUWAKOT,,,1,5248.0,68561.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,CLASSIC FAST FOOD HUB,2018-05-06T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655031,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343601,ZEAL OUTFITTERS P.LTD,100756915240785,RISING MALL,,,1,5482.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,1013600.0,,,,,,,,,3,,ZEAL OUTFITTERS P.LTD,2018-05-06T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655032,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343621,GROOVE RESTRO AND LOUNGE HOTEL,100770115240792,TILLOTTAMA,,,1,5329.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,GROOVE RESTRO AND LOUNGE HOTEL,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655033,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343641,HOTEL MID POINT PVT. LTD.,100770115240793,TILLOTTAMA,,,1,5329.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL MID POINT PVT. LTD.,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655034,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343661,HOMMIES LOUNGE & CAFÉ,100758135240794,MANIGRAM,,,1,5364.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,29.0,,,,,,,,,3,,HOMMIES LOUNGE & CAFÉ,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655035,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343681,KAMAKHYA GIFT HOUSE,100759475240795,MANIGRAM,,,1,5364.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,13.0,,,,,,,,,3,,KAMAKHYA GIFT HOUSE,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655036,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343701,M R TRADE CENTRE,100756115240796,MANIGRAM,,,1,5364.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,11.0,,,,,,,,,3,,M R TRADE CENTRE,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655037,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343721,DIVA_Z  COLLECTION,100756215240797,BUTWAL,,,1,5364.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,12.0,,,,,,,,,3,,DIVA_Z  COLLECTION,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655038,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343741,GOLDEN LADIES COLLECTION,100756215240798,MANIGRAM,,,1,5198.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,12.0,,,,,,,,,3,,GOLDEN LADIES COLLECTION,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655039,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343761,MY CHOICE,100756215240799,MANIGRAM,,,1,5364.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,12.0,,,,,,,,,3,,MY CHOICE,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655040,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2343781,PRASANSHA GALLARY,100759475240800,MANIGRAM,,,1,5364.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,13.0,,,,,,,,,3,,PRASANSHA GALLARY,2018-05-08T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655041,,,,,,,,,,,,2023-03-23T23:43:24,,,,,2023-03-23T23:43:24,2023-03-23T23:43:24,,,,,,,,,,,2024-08-07 07:05:05.898
2348701,TRADER VICS PVT LTD (ICHIBAN),100758125241081,LAZIMPAT,,,1,5267.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,TRADER VICS PVT LTD (ICHIBAN),2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655287,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348721,PUNARBAS NEW SAMRAT RESTAURANT,100758125241082,PUNARBAS,,,1,5413.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,PUNARBAS NEW SAMRAT RESTAURANT,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655288,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348741,JAY MA PURNAGIRI SHOPPING CENTER,100753115241083,PUNARBAS,,,1,5413.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,15.0,,,,,,,,,3,,JAY MA PURNAGIRI SHOPPING CENTER,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655289,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348761,G.P TRADERS,100759215241085,BIRAUTA,,,1,5185.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,75.0,,,,,,,,,3,,G.P TRADERS,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655290,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348781,THE EZEE SHOP,100754115240141,BANEPA,,,1,5152.0,87601.0,2008701,,,1,,,65241.0,,,1,,,,15.0,,,,,,,,,3,,THE EZEE SHOP,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655291,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348801,BE HAPPY FAMILY SHOPPING CENTER,100754115241086,BIRAUTA,,,1,5185.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,15.0,,,,,,,,,3,,BE HAPPY FAMILY SHOPPING CENTER,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655292,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348821,RIMAL HARDWARE,100749005241087,LEKHNATH,,,1,5342.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,80.0,,,,,,,,,3,,RIMAL HARDWARE,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655293,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348841,SEVEN ELEVAN RESTAURANT,100758125241088,LEKHNATH,,,1,5342.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,SEVEN ELEVAN RESTAURANT,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655294,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348861,LEKHNATH CITY HOSPITAL,100780625241089,LEKHNATH,,,1,5342.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,42.0,,,,,,,,,3,,LEKHNATH CITY HOSPITAL,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655295,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348881,AARON IMPEX,100756515241090,LEKHNATH,,,1,5342.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,83.0,,,,,,,,,3,,AARON IMPEX,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655296,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348901,NISHAN COSMETIC,100759775241093,DHARAN ,,,1,5230.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,120.0,,,,,,,,,3,,NISHAN COSMETIC,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655297,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348921,HOTEL DURBAR PVT. LTD.,100770115240525,LAHAN,,,1,5335.0,68401.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL DURBAR PVT. LTD.,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655298,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348941,HOTEL DREAM LAKE PVT LTD.,100770115241096,LAKESIDE,,,1,5408.0,69561.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL DREAM LAKE PVT LTD.,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655299,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348961,HOTEL DURBAR AND LODGE,100770115241100,BIRATNAGAR,,,1,5183.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL DURBAR AND LODGE,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655300,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2348981,ARCHANA FRIENDLY COLLECTION,100756515241101,NAAGDHUNGA,,,1,5386.0,69561.0,1154721,,,1,,,65241.0,,,1,,,,83.0,,,,,,,,,3,,ARCHANA FRIENDLY COLLECTION,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655301,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349001,BASEKO BHALE KHAJA GHAR,100758125241102,GAIDAKOT,,,1,5254.0,87601.0,2008701,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,BASEKO BHALE KHAJA GHAR,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655302,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349021,HEENA TRADERS,100759775241103,"SNP-7, AWAROAD",,,1,5171.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,120.0,,,,,,,,,3,,HEENA TRADERS,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655303,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349041,HOTEL CITY CENTER,100770115241104,SNP-13,,,1,5171.0,87601.0,2008701,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HOTEL CITY CENTER,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655304,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349061,SARVIKA S FASHION,100756215241105,BIRENDRANAGAR,,,1,5460.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,12.0,,,,,,,,,3,,SARVIKA S FASHION,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655305,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349081,ROYAL COTTAGE,100770115241106,BARDAGHAT,,,1,5157.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,ROYAL COTTAGE,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655306,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349101,DIKSHYA SUPPLIERS,100759215241107,BHIMAD,,,1,5176.0,87601.0,2008701,,,1,,,65241.0,,,1,,,,75.0,,,,,,,,,3,,DIKSHYA SUPPLIERS,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655307,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349121,BEANS & CREAM CAFÉ,100758125241108,POKHARA,,,1,5408.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,BEANS & CREAM CAFÉ,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655308,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349141,BIRAT SUPER MARKET,100753115241109,JHUMKA,,,1,5183.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,15.0,,,,,,,,,3,,BIRAT SUPER MARKET,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655309,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349161,BAJEKO SEKUWA,100758125241111,BATTISPUTALI,,,1,5457.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,BAJEKO SEKUWA,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655310,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349181,TAJMAHAL FOOD CAFÉ ,100758125241112,KOTESHWOR,,,1,5383.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,TAJMAHAL FOOD CAFÉ ,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655311,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349201,RAJDHANI FAST FOOD CAFÉ RESTAURANT ,100758125241113,NEW BANESHWOR,,,1,5383.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,RAJDHANI FAST FOOD CAFÉ RESTAURANT ,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655312,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349221,HARATI MANOR INN PVT LTD,100770115241114,CHHETRAPATI,,,1,5211.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,HARATI MANOR INN PVT LTD,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655313,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2349241,BIGBELL GIFT CENTRE,100759475241115,DURBUR SQUARE,,,1,5173.0,68561.0,1154721,,,1,,,65241.0,,,1,,,,13.0,,,,,,,,,3,,BIGBELL GIFT CENTRE,2018-06-03T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655314,,,,,,,,,,,,2023-03-23T23:43:25,,,,,2023-03-23T23:43:25,2023-03-23T23:43:25,,,,,,,,,,,2024-08-07 07:05:05.898
2356801,GAUTAM SWEETS,100758125242382,NEW ROAD,,,1,5385.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,GAUTAM SWEETS,2019-08-28T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655692,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356821,TRINITY CAFE PVT. LTD,100758125242433,KHUMALTAR,,,1,5291.0,69161.0,1154721,,,1,,,65241.0,,,1,,,,10.0,,,,,,,,,3,,TRINITY CAFE PVT. LTD,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655693,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356841,NEPAL FANCY AND KIDS COLLECTION,100772965242434,PATHARI SANISHCHARE,,,1,5401.0,87601.0,1154721,,,1,,,65241.0,,,1,,,,1014140.0,,,,,,,,,3,,NEPAL FANCY AND KIDS COLLECTION,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655694,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356861,AFJAL TURBO REPAIRING CENTER,100776995242435,SANEPA,,,1,5212.0,69161.0,1154721,,,1,,,65241.0,,,1,,,,1014140.0,,,,,,,,,3,,AFJAL TURBO REPAIRING CENTER,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655695,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356881,NIVESH ENTERPRISES,100752515242437,RADHE RADHE,,,1,5152.0,68561.0,1154721,,,1,,,65241.0,,,1,,,,143.0,,,,,,,,,3,,NIVESH ENTERPRISES,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655696,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356901,PHYSIQUE KAMALADI PRIVATE LIMITED,100772985242438,KAMALADI,,,1,5412.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,39.0,,,,,,,,,3,,PHYSIQUE KAMALADI PRIVATE LIMITED,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655697,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356921,DRESS INN,100756115242439,KHICHAPOKHARI,,,1,5384.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,11.0,,,,,,,,,3,,DRESS INN,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655698,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356941,GALKOT BAGLUNG PARADISE HOTEL RESTAURANT,100770115242440,BALAJU,,,1,5145.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,5.0,,,,,,,,,3,,GALKOT BAGLUNG PARADISE HOTEL RESTAURANT AND GUEST HOUSE,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655699,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
2356961,DELUXE COLLECTION,100756115242441,MASAN GALLI,,,1,5212.0,68821.0,1154721,,,1,,,65241.0,,,1,,,,11.0,,,,,,,,,3,,DELUXE COLLECTION,2019-08-29T00:00:00.000000,,,,N,,,N,,,,,,,,,,1,,P,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,655700,,,,,,,,,,,,2023-03-23T23:43:26,,,,,2023-03-23T23:43:26,2023-03-23T23:43:26,,,,,,,,,,,2024-08-07 07:05:05.898
